race_date,race_city,race_no,result,horse_name,horse_accessories,horse_age,horse_sex,horse_origin,horse_sire,horse_dam,hors_broodmare_sire,jockey_weight,jockey_name,horse_owner,horse_trainer,horse_race_degree,horse_win_value,horse_psf_rate,horse_psf_rank,Horse_starting_box_no,horse_margin,horse_late_start,horse_rate,race_type,race_sex_group,race_age_group,race_race_group,race_length,race_track_type,race_track_condition,best_rating
2024-01-02,Adana,1,1,KALBİMDESİN,KG SK,4y,f,CANKARDEŞLER- DİLŞEKER / ÖZGÜNHAN,CANKARDEŞLER,DİLŞEKER,ÖZGÜNHAN,54,AHMET ÇELİK,GÖKHAN YILDIZ,EMİN KARATAŞ,1.37.05,1.25,55,1,5,"3,5 Lengths",,84,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,1,2,TORUNCALAS,KG K,4y,f,SERHANTAY- CANÖZÜM / ANAVARZA,SERHANTAY,CANÖZÜM,ANAVARZA,54,MEHMET AKYAVUZ,VEHBİ ATEŞ,RAMAZAN TAŞDELEN,1.37.69,3.7,25,2,4,4 Lengths,,68,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,1,3,IRMAK SU,KG DB SK,4y,f,SARRAF- NESİBE ABLA / SAĞANAK,SARRAF,NESİBE ABLA,SAĞANAK,54,HIŞMAN ÇİZİK,HASAN BASRİ TÜMÖZ,SAVAŞ DEMİR,1.38.49,7.25,10,3,7,Half Lengths,,52,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,1,4,NİRENGİ,,4y,f,EMBİR HAN- DESERT ROSE / SERTAY,EMBİR HAN,DESERT ROSE,SERTAY,54,MERT GÖKALP ARSLAN,TAYRAL TUTUMLU,ŞEFİK AYDEMİR,1.38.56,8.8,5,4,1,"7,5 Lengths",,54,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,1,5,NEZENGÜL,KG K,4y,f,SERHANTAY- PEKŞEKER / TURBO,SERHANTAY,PEKŞEKER,TURBO,53,MEHMET NURİ SUNKAR,İSMAİL ULAŞ,BURAK İLVAN,1.40.04,17.4,2,6,6,,,61,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,1,6,HAYATIMINCANI,KG SK,4y,f,ŞİMŞEĞİNOĞLU- MERCAN SULTAN / BOZDAĞ,ŞİMŞEĞİNOĞLU,MERCAN SULTAN,BOZDAĞ,54,BURHAN KILINÇ,MEHMET DOĞAN,RAMAZAN TAŞDELEN,1.40.60,26.0,1,7,3,,,37,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,1,7,BALLIYARIM,K,4y,f,KAIZBERT (RU)- FAYHATTI / AYABAKAN,KAIZBERT (RU),FAYHATTI,AYABAKAN,54,NİZAMETTİN DEMİR,ATALAY TURAN,ERGÜN ÇETİNKURT,1.41.22,18.35,2,5,2,,,38,Condition 5,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,2,1,GHOST CAT,KG DB SK,4y,m,MEHMET BORA- BALERİNA / MOUNTAIN CAT (USA),MEHMET BORA,BALERİNA,MOUNTAIN CAT (USA),57,MÜSLÜM ÇELİK,OSMAN GÜLLÜ,SEİT KAN,2.01.85,4.5,17,3,1,7 Lengths,,70,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,2,SPEED LANE,KG SK,4y,m,WIENER WALZER (GER)- FAST LANE / DILUM (USA),WIENER WALZER (GER),FAST LANE,DILUM (USA),55,MEHMET NURİ SUNKAR,M.VEHBİ KARAHAN AYAS,SONER KULAK,2.03.24,2.25,18,2,4,Half Lengths,,71,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,3,JONAH HEX,KG DB SK,5y,m,WIN RIVER WIN (USA)- CYBELE / ROYAL ABJAR (USA),WIN RIVER WIN (USA),CYBELE,ROYAL ABJAR (USA),61,AHMET ÇELİK,AHMET İSTANBULLU,KEMAL SAVAŞ MUCUR,2.03.37,18.8,22,1,8,"1,5 Lengths",,75,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,4,SHARP GLASS,DB SKG SK,4y,m,SHARP KNIFE (USA)- GLASS PATH (USA) / EL CORREDOR (USA),SHARP KNIFE (USA),GLASS PATH (USA),EL CORREDOR (USA),59,HIŞMAN ÇİZİK,GÜLSEREN ÖZKAN,ŞEFİK AYDEMİR,2.03.60,12.45,14,4,5,"6,5 Lengths",,75,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,5,FALCON OF MUTAFLAR,K DB SKG,4y,m,FAST 'N' FAMOUS (AUS)- APPEL CANDY / PERFECT STORM,FAST 'N' FAMOUS (AUS),APPEL CANDY,PERFECT STORM,56,MEHMET KESKİN,DİNÇER MUTLU,YASİN POLAT,2.04.89,13.6,7,6,7,,,69,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,6,LEBRON,DB SK,6y,m,WIENER WALZER (GER)- THEMIS / CELTIC SWING (GB),WIENER WALZER (GER),THEMIS,CELTIC SWING (GB),59,MUSTAFA KEMAL KUMBASAR,ÇAĞLAR ÖZDİL,AYHAN DİNÇ,2.05.59,14.55,5,8,3,,,70,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,7,RABITELLİ,KG SK,5y,m,SMART ROBIN (JPN)- GÜLŞAH HANIM / MUJTAHID (USA),SMART ROBIN (JPN),GÜLŞAH HANIM,MUJTAHID (USA),60,FATİH SULTAN MEHMET SANSAR,EROL URAL,ADEM GÜVEN,2.07.05,41.0,2,9,2,,,78,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,8,KUMTEPER,KG DB SK,4y,m,PAPA CLEM (USA)- CHARMANT / DEHERE (USA),PAPA CLEM (USA),CHARMANT,DEHERE (USA),57,MERT ALİ SOLMAZ,İHSAN ERTEN,BÜNYAMİN POLAT,2.07.27,9.2,10,5,6,,1 Lengths,71,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,2,9,SPEED HANNER,DB SKG SK,4y,m,SPEEDY WOLF- MAGIC TAYLOR / ALWAYS A CLASSIC (CAN),SPEEDY WOLF,MAGIC TAYLOR,ALWAYS A CLASSIC (CAN),61,AYHAN KURŞUN,FİRDES KARAÖRS,MUSTAFA ATAL,2.08.69,14.5,6,7,9,,,78,Handicap 21,Undefined,4 Years Old and Up,English,1900,Dirt,Good Going,2.00.00
2024-01-02,Adana,3,1,SPAS,DB SK,4y,f,CAPTAIN RIO (GB)- ALAZIM / DEHERE (USA),CAPTAIN RIO (GB),ALAZIM,DEHERE (USA),54,MÜSLÜM ÇELİK,HAYRETTİN KARAMAZI,YAŞAR DEMİR,1.20.81,2.9,31,1,5,5 Lengths,,78,Condition 4,Female,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,3,2,ÇİLKELEŞ,,5y,f,MAXIMUS DREAM- BELOVED / YONAGUSKA (USA),MAXIMUS DREAM,BELOVED,YONAGUSKA (USA),55,HIŞMAN ÇİZİK,SEMRA ERKUŞ,METİN GÜLENDAĞI,1.21.77,6.05,17,3,4,1 Lengths,,80,Condition 4,Female,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,3,3,LAST TULIP,KG K,4y,f,RED GIANT (USA)- HAYATIM / INDIGO RED (GB),RED GIANT (USA),HAYATIM,INDIGO RED (GB),54,MEHMET AKYAVUZ,YILMAZ ARİ,RAMAZAN TAŞDELEN,1.21.97,5.7,15,4,1,1 Lengths,2 Lengths,77,Condition 4,Female,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,3,4,ANADOLU EDASI,DB SK,5y,f,MENDIP (USA)- SHE MOLF / LION HEART (USA),MENDIP (USA),SHE MOLF,LION HEART (USA),55,AHMET ÇELİK,FEHMİ İLERİ,AYHAN DİNÇ,1.22.15,4.9,8,6,3,5 Lengths,,70,Condition 4,Female,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,3,5,FİLYOS,DB SK,4y,f,KING DAVID (USA)- FORGIVENESS / SRI PEKAN (USA),KING DAVID (USA),FORGIVENESS,SRI PEKAN (USA),54,AYHAN KURŞUN,SANEM KAHRAMAN,MÜCAHİT KAYA,1.23.06,3.4,22,2,6,,,74,Condition 4,Female,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,3,6,DEMİR ATAŞ,DB SK,5y,f,BOSPORUS (IRE)- SOLITAIRE / ROYAL ABJAR (USA),BOSPORUS (IRE),SOLITAIRE,ROYAL ABJAR (USA),55,MERT ALİ SOLMAZ,DAVUT SERHAN TAŞKIN,İSMET TEKİNALP,1.24.48,3.75,8,5,2,,,68,Condition 4,Female,4 Years Old and Up,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,4,1,MAHALL,KG SK,3y,f,MYBOYCHARLIE (IRE)- KILL BILL / THREE VALLEYS (USA),MYBOYCHARLIE (IRE),KILL BILL,THREE VALLEYS (USA),54,AHMET ÇELİK,AYTEKİN ŞEN,KEMAL SAVAŞ MUCUR,1.22.44,6.95,13,4,3,1 Lengths,,46,Condition-6,Female,3 Years Old,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,4,2,HET SCHIP,SK,3y,f,SUPER SAVER (USA)- YEŞİLMİŞİK / UNACCOUNTED FOR (USA),SUPER SAVER (USA),YEŞİLMİŞİK,UNACCOUNTED FOR (USA),54,AYHAN KURŞUN,EMİR ALKAŞ,NURULLAH ESEN,1.22.59,6.15,24,2,4,Head,,62,Condition-6,Female,3 Years Old,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,4,3,POINT OF INFINITY,DB,3y,f,SUPER SAVER (USA)- SAHARA SKY / DEHERE (USA),SUPER SAVER (USA),SAHARA SKY,DEHERE (USA),54,HIŞMAN ÇİZİK,İSMAİL HADİOĞLU,BÜNYAMİN POLAT,1.22.63,8.45,21,3,2,"2,5 Lengths",,50,Condition-6,Female,3 Years Old,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,4,4,PEKERİM,K DB,3y,f,BODEMEISTER (USA)- BATMACI / WIN RIVER WIN (USA),BODEMEISTER (USA),BATMACI,WIN RIVER WIN (USA),54,FATİH RÜSTEM BEBEK,KADER BATMACI,FARUK SERİNTÜRK,1.23.03,1.15,29,1,5,Lengthsun,,65,Condition-6,Female,3 Years Old,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,4,5,SEHERİN YELİ,KG K,3y,f,APPROVE (IRE)- VEDRANA / SRI PEKAN (USA),APPROVE (IRE),VEDRANA,SRI PEKAN (USA),54,MÜSLÜM ÇELİK,MEHMET VEYSİ BECENE,SALİH BECENE,1.23.10,6.75,13,5,1,,,61,Condition-6,Female,3 Years Old,English,1300,Dirt,Good Going,1.18.98
2024-01-02,Adana,5,1,JOUSKA,K,3y,f,MENDIP (USA)- KIZIM HİRA / BOSPORUS (IRE),MENDIP (USA),KIZIM HİRA,BOSPORUS (IRE),56,HIŞMAN ÇİZİK,KENAN BAŞBOĞA,HALİL İBRAHİM AKÇAY,1.30.12,5.5,9,3,5,"8,5 Lengths",,26,Maiden,Undefined,3 Years Old,English,1400,Dirt,Good Going,1.24.53
2024-01-02,Adana,5,2,KOSMODEMYANSKAYA,KG K DB,3y,f,LION HEART (USA)- REAL QUATRO / COUNTRY REEL (USA),LION HEART (USA),REAL QUATRO,COUNTRY REEL (USA),56,MERT ALİ SOLMAZ,ŞEVKET BERBEROĞLU,EMİN KARATAŞ,1.31.63,2.2,60,1,4,1 Lengths,,35,Maiden,Undefined,3 Years Old,English,1400,Dirt,Good Going,1.24.53
2024-01-02,Adana,5,3,MY BEAUTY,SK,3y,f,TOROK (IRE)- AYŞIN SULTAN / YONAGUSKA (USA),TOROK (IRE),AYŞIN SULTAN,YONAGUSKA (USA),56,MUSTAFA KEMAL KUMBASAR,İBRAHİM HALİL DEMİR,ALİ GÜLLÜ,1.31.76,9.85,5,5,1,2 Lengths,,25,Maiden,Undefined,3 Years Old,English,1400,Dirt,Good Going,1.24.53
2024-01-02,Adana,5,4,FAST MAN,KG SK,3y,m,GÜNGÖR BABA- HYPATIA / BOSPORUS (IRE),GÜNGÖR BABA,HYPATIA,BOSPORUS (IRE),55,MEHMET NURİ SUNKAR,CEMAL DURMAZ,MEHMET ÇELİK,1.32.05,6.1,5,6,3,Half Lengths,,38,Maiden,Undefined,3 Years Old,English,1400,Dirt,Good Going,1.24.53
2024-01-02,Adana,5,5,ŞAHİN ALP,KG DB SK,3y,m,HAKEEM (USA)- MY TITANIUM / LION HEART (USA),HAKEEM (USA),MY TITANIUM,LION HEART (USA),58,MÜSLÜM ÇELİK,CAHİT DOĞAN,ADEM GÜVEN,1.32.12,4.35,7,4,2,,,13,Maiden,Undefined,3 Years Old,English,1400,Dirt,Good Going,1.24.53
2024-01-02,Adana,5,6,FEDAİ KHAN,SKG SK,3y,m,SON OF SUN- KIZIM İLAYDA / LION HEART (USA),SON OF SUN,KIZIM İLAYDA,LION HEART (USA),56,AZİZ AKDEMİR,MEHMET CAN ÇİZİK,MEHMET KAZİM ÇİZİK,1.32.16,4.0,13,2,6,,,28,Maiden,Undefined,3 Years Old,English,1400,Dirt,Good Going,1.24.53
2024-01-02,Adana,6,1,KILIÇ İBO,KG SK,4y,m,KAIZBERT (RU)- ELİFKIZ / DEVİRHAN,KAIZBERT (RU),ELİFKIZ,DEVİRHAN,56,AHMET ÇELİK,ALİ RIZA KÖSEALİ,SERVET BİNİCİ,1.38.13,1.6,29,1,7,Lengthsun,,77,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,6,2,KAŞEMUM KARA,KG DB,5y,m,SONALP- ERVAGÜL / SABURAY,SONALP,ERVAGÜL,SABURAY,61,HIŞMAN ÇİZİK,ALİ RIZA KÖSEALİ,SERVET BİNİCİ,1.38.21,1.6,20,1,2,Lengthsun,,81,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,6,3,BİLİRKİŞİ,KG DB SK,7y,m,KAIZBERT (RU)- ŞIPSEVDİ / HABERBATUR,KAIZBERT (RU),ŞIPSEVDİ,HABERBATUR,62,AZİZ AKDEMİR,FUAT CANLIKA,ABDULKADİR ÇİZİK,1.38.25,5.95,12,4,1,"6,5 Lengths",,85,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,6,4,DAĞ AVCISI,KG DB SK,7y,m,KAIZBERT (RU)- ERENKIZ / HABERBATUR,KAIZBERT (RU),ERENKIZ,HABERBATUR,55,MÜSLÜM ÇELİK,EMRAH GENÇ,YELİZ BAYSAL,1.39.38,6.9,12,3,5,2 Lengths,,70,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,6,5,EFKARLIEFE,KG DB SK,8y,m,SONALP- ZEHRA.120 / SERHANBEY,SONALP,ZEHRA.120,SERHANBEY,57,MEHMET AKYAVUZ,KADİR İPEK,OSMAN İPEK,1.39.78,7.7,6,5,4,,,73,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,6,6,YÜCEL,KG DB,6y,m,DEMİRDÖVEN- ZEHRA HALA / ODİNHAN,DEMİRDÖVEN,ZEHRA HALA,ODİNHAN,60,MEHMET NURİ SUNKAR,CELAL AKIL,HALİL ÇALI,1.40.29,4.25,18,2,6,,,84,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Adana,6,7,CAMBAZOĞLU,KG K DB,5y,m,AYABAKAN- ŞENGÜLÜM / SERGEN,AYABAKAN,ŞENGÜLÜM,SERGEN,55,MERT ALİ SOLMAZ,BİRKAN BORA AKARSU,EMİN KARATAŞ,1.42.69,23.4,3,6,3,,,70,Handicap 21,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.34.68
2024-01-02,Antalya,1,1,SEHHAR,KG DB,4y,m,TÜMÖZ BEY- GÜLBENCE / DEMİRKIR,TÜMÖZ BEY,GÜLBENCE,DEMİRKIR,54,MEHMET SALİH ÇELİK,ALİ ŞAHİN,YUSUF UÇAR,1.29.73,1.4,0,0,1,Nose,,68,Condition 5,Undefined,4 Years Old,Arabian,1300,Dirt,Good Going,1.27.60
2024-01-02,Antalya,1,2,PAMUKÇU,KG SK,4y,f,GÜRGÖKÇE- SUEDA KIZIM / BİLGİN,GÜRGÖKÇE,SUEDA KIZIM,BİLGİN,51,CEMAL PASO,BEŞİR KAYA,HAMZA KAYA,1.29.74,5.35,0,0,2,7 Lengths,,55,Condition 5,Undefined,4 Years Old,Arabian,1300,Dirt,Good Going,1.27.60
2024-01-02,Antalya,1,3,KAYAFATİH,KG DB SK,4y,m,KAYAYÜREKLİ- DESTENAZ / CAŞ,KAYAYÜREKLİ,DESTENAZ,CAŞ,54,GÖKHAN YILDIZ,AHMET KAYA,MERT KORKMAZ,1.31.24,2.55,0,0,5,6 Lengths,,75,Condition 5,Undefined,4 Years Old,Arabian,1300,Dirt,Good Going,1.27.60
2024-01-02,Antalya,1,4,HİLAL ZAMANI,KG K,4y,m,YAKUPBEY- CEZA / YAVUZCA,YAKUPBEY,CEZA,YAVUZCA,54,MUSTAFA ÇİÇEK,BEŞİR KAYA,HAMZA KAYA,1.32.51,5.35,0,0,3,4 Lengths,1 Lengths,67,Condition 5,Undefined,4 Years Old,Arabian,1300,Dirt,Good Going,1.27.60
2024-01-02,Antalya,1,5,ÇAĞLAYANBEY,KG DB SK GKR,4y,m,HABERKAN- PÜSKÜLLÜ / EMAEL (PL),HABERKAN,PÜSKÜLLÜ,EMAEL (PL),55,SİNAN ÖZEN,ADİLE ERDOĞAN,SALİH BAYDAN,1.33.58,23.05,0,0,4,,,34,Condition 5,Undefined,4 Years Old,Arabian,1300,Dirt,Good Going,1.27.60
2024-01-02,Antalya,2,1,TRUE NORTH,KG K,3y,f,AVERY ISLAND (USA)- NORTHERN WARRIOR / MOUNTAIN CAT (USA),AVERY ISLAND (USA),NORTHERN WARRIOR,MOUNTAIN CAT (USA),59,ERHAN AKTUĞ,MELİS KURTEL EMİN,ARSLAN BİRDAL,1.27.18,2.05,0,0,6,"4,5 Lengths",,37,Handicap 13,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.23.31
2024-01-02,Antalya,2,2,BATMANBEYİ,KG K DB,3y,m,APPROVE (IRE)- BERFİKO / MENDIP (USA),APPROVE (IRE),BERFİKO,MENDIP (USA),59,SİNAN ÖZEN,ŞEHABETTİN DOYAN,ÜMÜT BÖLEK,1.27.92,11.1,0,0,4,1 Lengths,,37,Handicap 13,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.23.31
2024-01-02,Antalya,2,3,ALKIŞ BEY,SK,3y,m,GÜNGÖR BABA- AL GINETTA / POPULAR DEMAND,GÜNGÖR BABA,AL GINETTA,POPULAR DEMAND,54,ERKAN TUNÇ,ONUR METİN,HALİL KABUKCI,1.28.05,16.4,0,0,5,1 Lengths,4 Lengths,28,Handicap 13,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.23.31
2024-01-02,Antalya,2,4,DANGER ZONE,SKG SK,3y,f,MENDIP (USA)- MAZE RUNNER / DAI JIN (GB),MENDIP (USA),MAZE RUNNER,DAI JIN (GB),60,HALEF KATI,TUĞBAN İZZET AKSOY,SEFA ARSLAN,1.28.22,2.95,0,0,2,3 Lengths,,39,Handicap 13,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.23.31
2024-01-02,Antalya,2,5,BEST OF RACER,KG DB SK,3y,m,GOLDEN TOWER- İMBAT / FIORITO,GOLDEN TOWER,İMBAT,FIORITO,55,İSMAİL YILDIRIM,BORA GÖVEREN,MURAT AYDOĞDİ,1.28.72,3.1,0,0,1,,7 Lengths,31,Handicap 13,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.23.31
2024-01-02,Antalya,2,6,MELEK AĞA,DB SKG SK,3y,f,SIDNEY'S CANDY (USA)- İNANÇ PINARI / LOCKTON (GB),SIDNEY'S CANDY (USA),İNANÇ PINARI,LOCKTON (GB),55,HÜSEYİN ŞİMŞEK,METİN BİNGÖL,MURAT AKALIN,1.29.06,24.3,0,0,3,,,29,Handicap 13,Undefined,3 Years Old,English,1400,Dirt (Polytrack),Good Going,1.23.31
2024-01-02,Antalya,3,1,EXTRACTION,KG DB SK,4y,m,KING DAVID (USA)- NOM DE LA ROSA (IRE) / ORATORIO (IRE),KING DAVID (USA),NOM DE LA ROSA (IRE),ORATORIO (IRE),62,AKIN SÖZEN,ENDER COŞGUNSU,DOĞAN ALCEYLAN,1.43.60,2.6,30,1,4,4 Lengths,,88,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,3,2,SOUND OF HEART,K DB,4y,m,LION HEART (USA)- LAST ROMAN / HOLY ROMAN EMPEROR (IRE),LION HEART (USA),LAST ROMAN,HOLY ROMAN EMPEROR (IRE),50,ERAY ÇİZİK,NİMET ARİF KURTEL,ARSLAN BİRDAL,1.44.25,2.45,24,2,5,1 Lengths,,61,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,3,3,REAL PATEK,KG,6y,f,VICTORY GALLOP (CAN)- REAL GIRL / DISTANT RELATIVE (IRE),VICTORY GALLOP (CAN),REAL GIRL,DISTANT RELATIVE (IRE),60,İSMAİL YILDIRIM,SELİM KAYA,HAMZA KAYA,1.44.43,7.55,13,3,6,Half Lengths,3 Lengths,85,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,3,4,BIG PRIZE,DB SKG SK,6y,m,VICTORY GALLOP (CAN)- PRIZE MOMENT (USA) / PURE PRIZE (USA),VICTORY GALLOP (CAN),PRIZE MOMENT (USA),PURE PRIZE (USA),57,GÖRKEM ÖZÇELİK,MERT BAYIR,MUSTAFA GÜRCÜ,1.44.49,8.75,10,5,8,1 Lengths,,74,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,3,5,UMUTBEY,,4y,m,BUSHRANGER (IRE)- KHALESSİ / BOSPORUS (IRE),BUSHRANGER (IRE),KHALESSİ,BOSPORUS (IRE),51,ONUR ATMACA,MERT ALİ KARABULUT,AHMET AKBABA,1.44.65,5.75,11,4,1,,,66,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,3,6,CHARLATAN,SK,7y,m,RACE DAY (USA)- CHAPOSA STRIKE (USA) / ENGLISH CHANNEL (USA),RACE DAY (USA),CHAPOSA STRIKE (USA),ENGLISH CHANNEL (USA),55,ERHAN AKTUĞ,TUĞBAN İZZET AKSOY,SEFA ARSLAN,1.45.22,18.95,6,7,7,,6 Lengths,69,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,3,7,TENDÜBAY,KG SK,4y,m,HAKKAR- TENDÜ / KARABEYHAN (GB),HAKKAR,TENDÜ,KARABEYHAN (GB),50,GÖKHAN YILDIZ,ESİN EVCİMEN,MURAT AKALIN,1.45.52,13.4,6,6,3,,,61,Handicap 17,Undefined,4 Years Old and Up,English,1700,Dirt (Polytrack),Good Going,1.41.46
2024-01-02,Antalya,4,1,FASHION BABY,KG DB SK,4y,f,KAYAYÜREKLİ- PINAR GÜZELİ / BABABAYDAN,KAYAYÜREKLİ,PINAR GÜZELİ,BABABAYDAN,54,EREN DURSUN ÖKTEN,YUSUF KAYA,HAMZA KAYA,1.40.72,13.65,4,7,7,8 Lengths,,26,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,4,2,ÇAKIRGÖZLÜM,KG K DB,4y,f,SARRAF- DİZDAR YILDIZI / DAĞHANBEY,SARRAF,DİZDAR YILDIZI,DAĞHANBEY,58,MEHMET SALİH ÇELİK,KUTBETTİN SAÇAN,KENAN KORKMAZ,1.42.26,1.9,35,1,2,"1,5 Lengths",,31,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,4,3,KUKİTAY,KG DB SK,4y,f,BABA MEVLÜT- YOLBU / BAMKA.3,BABA MEVLÜT,YOLBU,BAMKA.3,58,NİHAT BAYDAN,KEMAL YAKUP ALTIN,SALİH BAYDAN,1.42.47,2.5,22,2,6,"1,5 Lengths",,40,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,4,4,HIÇGIDIK,K DB,4y,f,KAFKASLIEFSANESİ- ÖZTÜTEN / ZENGİNOĞLU,KAFKASLIEFSANESİ,ÖZTÜTEN,ZENGİNOĞLU,56,CEMAL PASO,AHMET KAYA,HAMZA KAYA,1.42.73,23.05,5,6,5,"1,5 Lengths",,23,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,4,5,KAKULE,KG K,4y,f,GELİBOLU- NAZLINUR / ŞÖVALYE,GELİBOLU,NAZLINUR,ŞÖVALYE,56,SERKAN YILDIZ,ARZU KEMİKOĞULLARI,OZAN BULUT,1.42.93,10.65,13,4,1,,,30,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,4,6,YEŞİL VADİ,KG SK,4y,f,TAMERİNOĞLU- ÖZBEYZA / TURBO,TAMERİNOĞLU,ÖZBEYZA,TURBO,58,ONUR ÖZTÜRK,SELİM KAYA,HAMZA KAYA,1.43.77,6.55,15,3,4,,1 Lengths,21,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,4,7,KINALI YÖRÜK,KG DB SK,4y,f,HABERKAN- SEVİLAY / JOKER,HABERKAN,SEVİLAY,JOKER,58,SİNAN ÖZEN,ADİLE ERDOĞAN,SALİH BAYDAN,1.45.41,16.3,5,5,3,,,18,Maiden,Female,4 Years Old,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,5,1,AKSU HAN,DB SKG SK,5y,m,TURBO- ÇİĞDEMABLA / DEMİRKAZIK,TURBO,ÇİĞDEMABLA,DEMİRKAZIK,56,AKIN SÖZEN,AVNİ KAYA,HAMZA KAYA,1.37.44,2.0,33,1,4,2 Lengths,,89,Condition 4,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.35.03
2024-01-02,Antalya,5,2,UZUN MEHMET,KG DB SK,6y,m,TURBO- ZİLLİ PINAR / DAYIBEY,TURBO,ZİLLİ PINAR,DAYIBEY,56,MUSTAFA ÇİÇEK,MEHMET BİRDEN,ERHAN YUSUF İYİDÖNER,1.37.79,2.35,29,2,6,Head,,88,Condition 4,Undefined,4 Years Old and Up,Arabian,1400,Dirt,Good Going,1.35.03
